id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class
3e23fca0ea0c6a79430d87644ca0cb5d,1c97b011fb398a38e3a8e27841776502,2585,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Occupation,Livestock and animal herders;Other,Unspecified,Unspecified,Both,Hospital based,Persons under investigation,NA,NA,3162,Nigeria,NA,NA,Jan 01,2018,NA,Dec 12,2021,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
8321fdc6e9cc33f09d4f4c0e58c71c08,2483ac65bcdf2d7a9637175cced20b37,2589,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,423,Nigeria,NA,1,Jan 01,2018,6,May 05,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
8321fdc6e9cc33f09d4f4c0e58c71c08,98c9d746326a4b27c6b575ac523aa9c0,2589,Lassa mammarenavirus,Severity - case fatality rate (CFR),25.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,20.9,29.2,CI95%,106,423,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,423,Nigeria,NA,1,Jan 01,2018,6,May 05,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
8321fdc6e9cc33f09d4f4c0e58c71c08,e22fb487c8ef98d2cbf6b4fc1b18391d,2589,Lassa mammarenavirus,Attack rate,0.56,0,Percentage (%),NA,NA,Unspecified,NA,NA,0.35,0.77,CI95%,28,5001,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Contact based,Persons under investigation,NA,NA,5001,Nigeria,NA,1,Jan 01,2018,6,May 05,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate
8321fdc6e9cc33f09d4f4c0e58c71c08,55319d2ffe9c1b077a39bf299ce9d749,2589,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation,Healthcare,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,423,Nigeria,NA,1,Jan 01,2018,6,May 05,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
8321fdc6e9cc33f09d4f4c0e58c71c08,999c87bb5754a564bb2d89644deb15ab,2589,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Contact with animal;Funeral;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,423,Nigeria,NA,1,Jan 01,2018,6,May 05,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
cca326850cece52b6cb448ff5e6d2df2,af795346f559b250a606fb4b29447be4,2590,Lassa mammarenavirus,Mutations – substitution rate,7.8,-4,Substitutions/site/year,NA,NA,Unspecified,NA,NA,5.4,10.2,Highest Posterior Density Interval 95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,219,Nigeria,NA,NA,NA,1969,NA,NA,2018,L segment,FALSE,NA,NA,FALSE,FALSE,NA,Mutations
cca326850cece52b6cb448ff5e6d2df2,3c80662a8bcd84e263f6e83a94ebe046,2590,Lassa mammarenavirus,Mutations – substitution rate,7.8,-4,Substitutions/site/year,NA,NA,Unspecified,NA,NA,6.3,9.1,Highest Posterior Density Interval 95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,219,Nigeria,NA,NA,NA,1969,NA,NA,2018,S segment,FALSE,NA,NA,FALSE,FALSE,NA,Mutations
43894c4c1afe197d6fdb6b9a031ea65d,dafee70f0a59a426d2039d782acfb851,2610,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,Percentage (%),33,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Contact based,Persons under investigation,NA,NA,50,Nigeria,Abakaliki; Owo,NA,Oct 10,2018,NA,Oct 10,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
43894c4c1afe197d6fdb6b9a031ea65d,21918e2189066982e257d01fa75982b2,2610,Lassa mammarenavirus,Seroprevalence - IgG,NA,0,Percentage (%),50,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Contact based,Persons under investigation,NA,NA,50,Nigeria,Abakaliki; Owo,NA,Oct 10,2018,NA,Oct 10,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
43894c4c1afe197d6fdb6b9a031ea65d,636bdbf7ab321a2150b4a2656636b049,2610,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,Percentage (%),23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Other,NA,NA,92,Nigeria,Abakaliki; Owo,NA,Oct 10,2018,NA,Oct 10,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
43894c4c1afe197d6fdb6b9a031ea65d,a945c27729bc2fd194170e55cc2a42a7,2610,Lassa mammarenavirus,Seroprevalence - IgG,NA,0,Percentage (%),48,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Method,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Other,NA,NA,92,Nigeria,Abakaliki; Owo,NA,Oct 10,2018,NA,Oct 10,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
8dcd9631796bbe52a7ae56ac6da2807a,20c114b147c99ec124de78f7d2acaa03,2611,Lassa mammarenavirus,Severity - case fatality rate (CFR),60,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,3,5,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,5,Sierra Leone,Tonkolili,30,Oct 10,2019,16,Nov 11,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
c6cead4f4e9802343ccbb00449f22471,47bcdebe68357b779e9d21189254de00,2617,Lassa mammarenavirus,Severity - case fatality rate (CFR),4.9,0,Percentage (%),NA,NA,Unspecified,NA,NA,0,5.4,CRI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,NA,NA,NA,2016,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
c6cead4f4e9802343ccbb00449f22471,71f56b8553baab0214e1898065646939,2617,Lassa mammarenavirus,Human delay - incubation period,12.8,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,Gamma,12.8,Mean,TRUE,4.6,Standard deviation,TRUE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,NA,NA,NA,2016,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
c6cead4f4e9802343ccbb00449f22471,e150021fda7fc727fe8b848c7bfdc932,2617,Lassa mammarenavirus,Human delay - symptom onset>death,13.8,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,Gamma,13.8,Mean,TRUE,7.6,Standard deviation,TRUE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,NA,NA,NA,2016,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
81e0d91fa1fda5d6b4fc8478d686227b,46c824eef7f75db4f319f9a91f792b5f,2627,Lassa mammarenavirus,"Reproduction number (Effective, Re)",NA,0,No units,1.05,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,Growth rate,Method;Other;Region;Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Nigeria,Edo; Ondo; Ebonyi; Bauchi; Plateau,NA,Jan 01,2016,NA,Mar 03,2019,NA,FALSE,NA,NA,FALSE,FALSE,Other,Reproduction number
81e0d91fa1fda5d6b4fc8478d686227b,9eb8fc365069a8c780f7c5a2f1504fc1,2627,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Reproduction Number,Other,NA,Significant,Not adjusted,Unspecified,Population based,General population,NA,NA,NA,Nigeria,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
532468d64e49c8b696cc09f1530f068e,f1072dad5e8b2476fc8a668fa692432a,2636,Lassa mammarenavirus,Severity - case fatality rate (CFR),67.3,0,Percentage (%),42.4,89.5,Unspecified,NA,NA,NA,NA,NA,165,245,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,Method;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,245,Sierra Leone,Kenema District,NA,NA,2008,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
532468d64e49c8b696cc09f1530f068e,73939c6fb1241b39c73c487a97cd046f,2636,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,Percentage (%),18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Disease generation;Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema District,NA,NA,2008,NA,NA,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
fe31c2bab7161c6baa662418319ead9d,482318a86f99a92d7ad3278804904b5f,2648,Lassa mammarenavirus,Seroprevalence - IgG,5.2,0,Percentage (%),NA,NA,Unspecified,NA,NA,3.6,7.2,CI95%,34,657,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Other;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,98,657,Ghana,Ankaakur; Ehiawenwu; Amomaso; Menkwo; Mangoase; Jirandogo; Bowena; Natorduori; Teanoba; Doniga; Naveransa,NA,Aug 08,2010,NA,Aug 08,2011,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
e2d105ecdca74084b6c652802b2c4516,06a154d490198d8208f82fb92c3ba4cc,2651,Lassa mammarenavirus,Severity - case fatality rate (CFR),44,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,8,18,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Adjusted,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,60,18,Benin,Borgou; Donga;Collines; Alibori; Plateau; Ouémé; Atlantique; Litoral,NA,Dec 12,2015,NA,Mar 03,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
e2d105ecdca74084b6c652802b2c4516,8cec16404e89ea28ccf4dfd0937a90a5,2651,Lassa mammarenavirus,Human delay - other human delay (go to section),7,0,Days,NA,NA,Median,NA,NA,0,19,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,60,21,Benin,Borgou; Donga;Collines; Alibori; Plateau; Ouémé; Atlantique; Litoral,NA,Dec 12,2015,NA,Mar 03,2016,NA,FALSE,Symptom Onset/Fever,Other: Sample collection/Diagnosis,FALSE,FALSE,NA,Human delay
cd9b32efb7bbbda5e5eab1ef5633d65e,ca8d8c31c5cd49122f9e04f8ed6b42ca,2655,Lassa mammarenavirus,Mutations – substitution rate,8.4,-4,Substitutions/site/year,NA,NA,Unspecified,NA,NA,7.6,9.2,Highest Posterior Density Interval 95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L segment,TRUE,NA,NA,FALSE,FALSE,NA,Mutations
cd9b32efb7bbbda5e5eab1ef5633d65e,f32ccc7196807470015c3557229ef7a2,2655,Lassa mammarenavirus,Mutations – substitution rate,8.2,-4,Substitutions/site/year,NA,NA,Unspecified,NA,NA,7.2,9.1,Highest Posterior Density Interval 95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S segment,TRUE,NA,NA,FALSE,FALSE,NA,Mutations
75db31dff518f73287bdd16002c2b20a,890ebad92b33000bb0f2ad92e543c6d1,2656,Lassa mammarenavirus,Severity - case fatality rate (CFR),31.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,5,16,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,Adjusted,NA,Occupation;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,20,51,16,Nigeria,NA,28,Dec 12,2017,NA,NA,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
fea58fe658cf60d81e608b049bed7189,b9d3acf2905719fde592eef22d926676,2661,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,Occurrence,Other,NA,Significant,Adjusted,Both,Population based,General population,NA,NA,3096,Nigeria,NA,NA,NA,2016,NA,NA,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
fea58fe658cf60d81e608b049bed7189,1d9bea33d93d3e6e354a0802c0f92819,2661,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,Incidence,Other,NA,Significant,Adjusted,Both,Population based,General population,NA,NA,3096,Nigeria,NA,NA,NA,2016,NA,NA,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
7bdcd06d2e491ddfda97a3c826c2e554,cd68641e739e57a9d1d51c1965f1d84d,2662,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
7bdcd06d2e491ddfda97a3c826c2e554,5b30981e8b321217c58f66c960ecebb8,2662,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
7bdcd06d2e491ddfda97a3c826c2e554,f097303906dc052d466c446ecd32868d,2662,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
7bdcd06d2e491ddfda97a3c826c2e554,a58d7b79e688d58bb0e1130f0a421954,2662,Lassa mammarenavirus,Human delay - symptom onset>admission to care,8,0,Days,NA,NA,Median,NA,NA,7,13,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,a45434fffd3c38077c1130a1134f6ea2,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),8,0,Days,NA,NA,Median,NA,NA,7,13,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,Symptom Onset/Fever,Other: Start of ribavirin treatment,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,603f31b71b8dcf510672e6d2cb1e84af,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),10,0,Days,NA,NA,Median,NA,NA,9,13,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,Other: Start of ribavirin treatment,Other: End of ribavirin treatment,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,d3e76b01421bbd2414bf93036487d170,2662,Lassa mammarenavirus,Human delay - admission to care>death,3,0,Days,NA,NA,Median,NA,NA,1,6,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,61,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,0af7e6a5e4a0297c1cfe55a41c8d0eca,2662,Lassa mammarenavirus,Human delay - admission to care>discharge/recovery,11,0,Days,NA,NA,Median,NA,NA,10,15,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,449,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,b09a57c572cf4f612d341cc0fdb70aec,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),3,0,Days,NA,NA,Median,NA,NA,2,7,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,92,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,Other: Start of oxygen therapy,Other: End of oxygen therapy,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,328adcef045f7467f7607c3a104edfad,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),8,0,Days,NA,NA,Median,NA,NA,7,10,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,459,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,Other: Start of antibacterial therapy,Other: End of antibacterial therapy,FALSE,FALSE,NA,Human delay
7bdcd06d2e491ddfda97a3c826c2e554,659a82b953dfb46fb7c932c6858d87d9,2662,Lassa mammarenavirus,Severity - case fatality rate (CFR),12,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,62,510,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,Age;Other;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
7bdcd06d2e491ddfda97a3c826c2e554,6179b91ed196ad4b9db1b2ef54da4e24,2662,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Cormobidity;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,510,Nigeria,Ondo State,5,Apr 04,2018,15,Mar 03,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
21548ccbe5faf964d154435aaf356f1a,50eafc45da31c9f375a698a68a9aef36,2676,Lassa mammarenavirus,Seroprevalence - Unspecified,36.1,0,Percentage (%),9.1,58.7,Unspecified,NA,NA,NA,NA,NA,84,233,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Level of exposure;Occupation;Other;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Mixed settings,Mixed groups,NA,NA,233,Nigeria,Owo And Ose Lgas,NA,Mar 03,2018,NA,Apr 04,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
21548ccbe5faf964d154435aaf356f1a,ddb201eb2ee02f33a8682c9b735b5a9b,2676,Lassa mammarenavirus,Seroprevalence - IgM,8.6,0,Percentage (%),1.9,63.6,Unspecified,NA,NA,NA,NA,NA,20,233,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Level of exposure;Occupation;Other;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Mixed settings,Mixed groups,NA,NA,233,Nigeria,Owo And Ose Lgas,NA,Mar 03,2018,NA,Apr 04,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
21548ccbe5faf964d154435aaf356f1a,6918adabc0b76f80b8980e3c64a04422,2676,Lassa mammarenavirus,Seroprevalence - IgM,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,12,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,12,Nigeria,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
21548ccbe5faf964d154435aaf356f1a,7c3c98741da22f5aa7898b1328fb44e3,2676,Lassa mammarenavirus,Seroprevalence - IgG,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,12,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,12,Nigeria,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
e28ce3a50b0b0cf4cf89ddb9ade0dbb3,96c5a0ceb81156a00c4fb7a68a3f222e,2679,Lassa mammarenavirus,Seroprevalence - Unspecified,81.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,58,71,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Unspecified,Other,NA,NA,71,Sierra Leone,Kenema District,3,Jun 06,2019,28,Sep 09,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
e28ce3a50b0b0cf4cf89ddb9ade0dbb3,1f7ac772c82f8643acbe107a1a5e5ce1,2679,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,72,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,School based,General population,NA,NA,72,Sierra Leone,Freetown,20,May 05,2019,24,May 05,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
e28ce3a50b0b0cf4cf89ddb9ade0dbb3,835898fb0cd6c29ece5fec688e8174ba,2679,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Age;Other,NA,Significant,Not adjusted,Both,Unspecified,Other,NA,NA,71,Sierra Leone,Kenema District,3,Jun 06,2019,28,Sep 09,2019,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
